0
2.53678
5.07641
7.61825
10.1614
12.7081
15.2563
17.805
20.3559
22.9099
25.4611
28.0168
30.5749
33.1333
35.6915
38.2566
40.8147
43.3688
45.927
48.4772
51.0255
53.5673
56.1077
58.6413
61.1675
63.689
66.2047
68.7125
71.2151
73.7118
76.2035
78.6889
81.1729
83.6501
86.1262
88.5964
91.0652
93.5291
95.9932
98.4521
100.908
103.361
105.812
108.257
110.701
113.143
115.581
118.016
120.449
122.88
125.307
127.731
130.151
132.575
134.992
137.409
139.826
142.241
144.656
147.071
149.492
151.908
154.324
156.742
159.16
161.579
163.999
166.42
168.841
171.266
173.688
